ID	Condition	Scenario	CurrentTime	Studypart	Code	TrialType	Delay	Picture	Trialnumber	RT	Stage_number	Stage	Y_coordinate	RespCorrect	Congruency	Session
B (example)		None	2023-09-01/16:24:32	PRACTICE	PRACTICE_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_a/non_alcoholic/Sparkling/s_1_1_a.jpg	1	0.0009141999762505293	1	baseline	0	0	congruent	1
B (example)		None	2023-09-01/16:24:32	PRACTICE	PRACTICE_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_a/non_alcoholic/Sparkling/s_1_1_a.jpg	1	0.2835065999533981	2	push1	-0.21367	0	congruent	1
B (example)		None	2023-09-01/16:24:32	PRACTICE	PRACTICE_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_a/non_alcoholic/Sparkling/s_1_1_a.jpg	1	0.299773900071159	3	push2	-0.36992	0	congruent	1
B (example)		None	2023-09-01/16:24:32	PRACTICE	PRACTICE_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_a/non_alcoholic/Sparkling/s_1_1_a.jpg	1	0.3162867999635637	4	push3	-0.52615	0	congruent	1
B (example)		None	2023-09-01/16:24:32	PRACTICE	PRACTICE_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_a/non_alcoholic/Sparkling/s_1_1_a.jpg	1	0.349762300029397	5	push4	-0.71365	0	congruent	1
B (example)		None	2023-09-01/16:24:32	PRACTICE	PRACTICE_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_a/non_alcoholic/Sparkling/s_1_1_a.jpg	1	0.3825032999739051	5	stage_final	-1.0	1	congruent	1
B (example)		None	2023-09-01/16:24:33	PRACTICE	PRACTICE_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/non_alcoholic/Sparkling/s_1_1_a.jpg	2	0.0009035000111907721	1	baseline	-5e-05	0	congruent	1
B (example)		None	2023-09-01/16:24:33	PRACTICE	PRACTICE_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/non_alcoholic/Sparkling/s_1_1_a.jpg	2	0.2344528001267463	2	pull1	0.21361	0	congruent	1
B (example)		None	2023-09-01/16:24:33	PRACTICE	PRACTICE_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/non_alcoholic/Sparkling/s_1_1_a.jpg	2	0.2508698001038283	3	pull2	0.34643	0	congruent	1
B (example)		None	2023-09-01/16:24:33	PRACTICE	PRACTICE_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/non_alcoholic/Sparkling/s_1_1_a.jpg	2	0.28445060015656054	4	pull3	0.60427	0	congruent	1
B (example)		None	2023-09-01/16:24:33	PRACTICE	PRACTICE_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/non_alcoholic/Sparkling/s_1_1_a.jpg	2	0.30145939998328686	5	pull4	0.72927	0	congruent	1
B (example)		None	2023-09-01/16:24:33	PRACTICE	PRACTICE_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/non_alcoholic/Sparkling/s_1_1_a.jpg	2	0.3331292001530528	5	stage_final	0.97928	1	congruent	1
B (example)		None	2023-09-01/16:24:34	ASSESSMENT	PREAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_a/non_alcoholic/Sparkling/s_1_1_a.jpg	3	0.00059079984202981	1	baseline	-5e-05	0	incongruent	1
B (example)		None	2023-09-01/16:24:34	ASSESSMENT	PREAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_a/non_alcoholic/Sparkling/s_1_1_a.jpg	3	0.3177086999639869	2	push2	-0.30742	0	incongruent	1
B (example)		None	2023-09-01/16:24:34	ASSESSMENT	PREAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_a/non_alcoholic/Sparkling/s_1_1_a.jpg	3	0.35137219983153045	3	push3	-0.58083	0	incongruent	1
B (example)		None	2023-09-01/16:24:34	ASSESSMENT	PREAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_a/non_alcoholic/Sparkling/s_1_1_a.jpg	3	0.3676127998623997	4	push4	-0.70584	0	incongruent	1
B (example)		None	2023-09-01/16:24:34	ASSESSMENT	PREAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_a/non_alcoholic/Sparkling/s_1_1_a.jpg	3	0.4003200000151992	4	stage_final	-0.95584	1	incongruent	1
B (example)		None	2023-09-01/16:24:34	ASSESSMENT	PREAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_a/alcoholic/Wine/w_01_1_1_a.jpg	4	0.000605700071901083	1	baseline	-5e-05	0	congruent	1
B (example)		None	2023-09-01/16:24:34	ASSESSMENT	PREAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_a/alcoholic/Wine/w_01_1_1_a.jpg	4	0.3168792000506073	2	pull1	0.24486	0	congruent	1
B (example)		None	2023-09-01/16:24:34	ASSESSMENT	PREAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_a/alcoholic/Wine/w_01_1_1_a.jpg	4	0.33336569997482	3	pull2	0.40111	0	congruent	1
B (example)		None	2023-09-01/16:24:34	ASSESSMENT	PREAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_a/alcoholic/Wine/w_01_1_1_a.jpg	4	0.3512378998566419	4	pull3	0.52615	0	congruent	1
B (example)		None	2023-09-01/16:24:34	ASSESSMENT	PREAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_a/alcoholic/Wine/w_01_1_1_a.jpg	4	0.38380130007863045	5	pull4	0.78396	0	congruent	1
B (example)		None	2023-09-01/16:24:34	ASSESSMENT	PREAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_a/alcoholic/Wine/w_01_1_1_a.jpg	4	0.5828084999229759	6	baseline	-5e-05	0	congruent	1
B (example)		None	2023-09-01/16:24:34	ASSESSMENT	PREAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_a/alcoholic/Wine/w_01_1_1_a.jpg	4	0.7162996998522431	7	push1	-0.21367	0	congruent	1
B (example)		None	2023-09-01/16:24:34	ASSESSMENT	PREAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_a/alcoholic/Wine/w_01_1_1_a.jpg	4	0.7330709998495877	8	push2	-0.34649	0	congruent	1
B (example)		None	2023-09-01/16:24:34	ASSESSMENT	PREAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_a/alcoholic/Wine/w_01_1_1_a.jpg	4	0.7665417999960482	9	push3	-0.59646	0	congruent	1
B (example)		None	2023-09-01/16:24:34	ASSESSMENT	PREAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_a/alcoholic/Wine/w_01_1_1_a.jpg	4	0.7831200999207795	10	push4	-0.72146	0	congruent	1
B (example)		None	2023-09-01/16:24:34	ASSESSMENT	PREAAT_0_NEG_PUSH_LEFT	PUSH	0	experiments/abc/images/set_a/alcoholic/Wine/w_01_1_1_a.jpg	4	0.8156449999660254	10	stage_final	-0.97928	1	congruent	1
B (example)		None	2023-09-01/16:24:35	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Wine/w_03_1_1_a.jpg	5	0.0007925999816507101	1	baseline	-5e-05	0	incongruent	1
B (example)		None	2023-09-01/16:24:35	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Wine/w_03_1_1_a.jpg	5	0.4001299000810832	2	pull1	0.21361	0	incongruent	1
B (example)		None	2023-09-01/16:24:35	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Wine/w_03_1_1_a.jpg	5	0.41685030004009604	3	pull2	0.33861	0	incongruent	1
B (example)		None	2023-09-01/16:24:35	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Wine/w_03_1_1_a.jpg	5	0.4505159000400454	4	pull3	0.59646	0	incongruent	1
B (example)		None	2023-09-01/16:24:35	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Wine/w_03_1_1_a.jpg	5	0.4669103000778705	5	pull4	0.72146	0	incongruent	1
B (example)		None	2023-09-01/16:24:35	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Wine/w_03_1_1_a.jpg	5	0.4990596999414265	5	stage_final	0.97928	1	incongruent	1
B (example)		None	2023-09-01/16:24:37	ASSESSMENT	PREAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Water/wa_10_1_1_t.jpg	6	0.0006841998547315598	1	baseline	-5e-05	0	congruent	1
B (example)		None	2023-09-01/16:24:37	ASSESSMENT	PREAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Water/wa_10_1_1_t.jpg	6	0.41885669995099306	2	pull1	0.21361	0	congruent	1
B (example)		None	2023-09-01/16:24:37	ASSESSMENT	PREAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Water/wa_10_1_1_t.jpg	6	0.43429060000926256	3	pull2	0.36986	0	congruent	1
B (example)		None	2023-09-01/16:24:37	ASSESSMENT	PREAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Water/wa_10_1_1_t.jpg	6	0.46826049988158047	4	pull3	0.62771	0	congruent	1
B (example)		None	2023-09-01/16:24:37	ASSESSMENT	PREAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Water/wa_10_1_1_t.jpg	6	0.4845034999307245	5	pull4	0.75271	0	congruent	1
B (example)		None	2023-09-01/16:24:37	ASSESSMENT	PREAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Water/wa_10_1_1_t.jpg	6	0.5174004998989403	5	stage_final	1.0	1	congruent	1
B (example)		None	2023-09-01/16:24:37	ASSESSMENT	PREAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_6_1_t.jpg	7	0.000978600000962615	1	baseline	-5e-05	0	congruent	1
B (example)		None	2023-09-01/16:24:37	ASSESSMENT	PREAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_6_1_t.jpg	7	0.534213799983263	2	pull1	0.24486	0	congruent	1
B (example)		None	2023-09-01/16:24:37	ASSESSMENT	PREAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_6_1_t.jpg	7	0.5504032999742776	3	pull2	0.40893	0	congruent	1
B (example)		None	2023-09-01/16:24:37	ASSESSMENT	PREAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_6_1_t.jpg	7	0.5676650998648256	4	pull3	0.51052	0	congruent	1
B (example)		None	2023-09-01/16:24:37	ASSESSMENT	PREAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_6_1_t.jpg	7	0.6006602998822927	5	pull4	0.76052	0	congruent	1
B (example)		None	2023-09-01/16:24:37	ASSESSMENT	PREAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_6_1_t.jpg	7	0.6329557998105884	5	stage_final	1.0	1	congruent	1
B (example)		None	2023-09-01/16:24:38	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Liquor/l_10_1_t.jpg	8	0.0006796999368816614	1	baseline	-5e-05	0	incongruent	1
B (example)		None	2023-09-01/16:24:38	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Liquor/l_10_1_t.jpg	8	0.3345765999983996	2	push1	-0.27617	0	incongruent	1
B (example)		None	2023-09-01/16:24:38	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Liquor/l_10_1_t.jpg	8	0.35059339995495975	3	push2	-0.40117	0	incongruent	1
B (example)		None	2023-09-01/16:24:38	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Liquor/l_10_1_t.jpg	8	0.36774130002595484	4	push3	-0.52615	0	incongruent	1
B (example)		None	2023-09-01/16:24:38	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Liquor/l_10_1_t.jpg	8	0.40093829995021224	5	push4	-0.78396	0	incongruent	1
B (example)		None	2023-09-01/16:24:38	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Liquor/l_10_1_t.jpg	8	0.48414399987086654	6	baseline	-5e-05	0	incongruent	1
B (example)		None	2023-09-01/16:24:38	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Liquor/l_10_1_t.jpg	8	0.6011363000143319	7	pull2	0.31518	0	incongruent	1
B (example)		None	2023-09-01/16:24:38	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Liquor/l_10_1_t.jpg	8	0.6344216000288725	8	pull3	0.59646	0	incongruent	1
B (example)		None	2023-09-01/16:24:38	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Liquor/l_10_1_t.jpg	8	0.6502463000360876	9	pull4	0.72146	0	incongruent	1
B (example)		None	2023-09-01/16:24:38	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Liquor/l_10_1_t.jpg	8	0.6833834000863135	9	stage_final	0.97147	1	incongruent	1
B (example)		None	2023-09-01/16:24:39	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Liquor/l_3_1_a.jpg	9	0.0012393000070005655	1	baseline	-5e-05	0	incongruent	1
B (example)		None	2023-09-01/16:24:39	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Liquor/l_3_1_a.jpg	9	0.45145680010318756	2	push1	-0.24492	0	incongruent	1
B (example)		None	2023-09-01/16:24:39	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Liquor/l_3_1_a.jpg	9	0.4673638001549989	3	baseline	-5e-05	0	incongruent	1
B (example)		None	2023-09-01/16:24:39	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Liquor/l_3_1_a.jpg	9	0.6001711001154035	4	pull2	0.30736	0	incongruent	1
B (example)		None	2023-09-01/16:24:39	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Liquor/l_3_1_a.jpg	9	0.6350700000766665	5	pull3	0.56521	0	incongruent	1
B (example)		None	2023-09-01/16:24:39	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Liquor/l_3_1_a.jpg	9	0.6510595001745969	6	pull4	0.72146	0	incongruent	1
B (example)		None	2023-09-01/16:24:39	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Liquor/l_3_1_a.jpg	9	0.6995916001033038	6	stage_final	1.0	1	incongruent	1
B (example)		None	2023-09-01/16:24:40	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Beer/b_07_1_t.jpg	10	0.0006043000612407923	1	baseline	-5e-05	0	incongruent	1
B (example)		None	2023-09-01/16:24:40	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Beer/b_07_1_t.jpg	10	0.38371790014207363	2	pull1	0.21361	0	incongruent	1
B (example)		None	2023-09-01/16:24:40	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Beer/b_07_1_t.jpg	10	0.40017780009657145	3	pull2	0.33861	0	incongruent	1
B (example)		None	2023-09-01/16:24:40	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Beer/b_07_1_t.jpg	10	0.4340197001583874	4	pull3	0.6199	0	incongruent	1
B (example)		None	2023-09-01/16:24:40	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Beer/b_07_1_t.jpg	10	0.45069229998625815	5	pull4	0.7449	0	incongruent	1
B (example)		None	2023-09-01/16:24:40	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Beer/b_07_1_t.jpg	10	0.4830760001204908	5	stage_final	0.9949	1	incongruent	1
B (example)		None	2023-09-01/16:24:41	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Liquor/l_9_1_t.jpg	11	0.0007897000759840012	1	baseline	-5e-05	0	incongruent	1
B (example)		None	2023-09-01/16:24:41	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Liquor/l_9_1_t.jpg	11	0.3505983001086861	2	pull1	0.24486	0	incongruent	1
B (example)		None	2023-09-01/16:24:41	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Liquor/l_9_1_t.jpg	11	0.36724129994399846	3	pull2	0.36986	0	incongruent	1
B (example)		None	2023-09-01/16:24:41	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Liquor/l_9_1_t.jpg	11	0.4008794999681413	4	pull3	0.6199	0	incongruent	1
B (example)		None	2023-09-01/16:24:41	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Liquor/l_9_1_t.jpg	11	0.4172070000786334	5	pull4	0.77615	0	incongruent	1
B (example)		None	2023-09-01/16:24:41	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/alcoholic/Liquor/l_9_1_t.jpg	11	0.4499762000050396	5	stage_final	1.0	1	incongruent	1
B (example)		None	2023-09-01/16:24:41	ASSESSMENT	PREAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/non_alcoholic/Non-Sparkling/ns_4_1_a.jpg	12	0.0007958998903632164	1	baseline	-5e-05	0	congruent	1
B (example)		None	2023-09-01/16:24:41	ASSESSMENT	PREAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/non_alcoholic/Non-Sparkling/ns_4_1_a.jpg	12	0.33319059992209077	2	pull1	0.27611	0	congruent	1
B (example)		None	2023-09-01/16:24:41	ASSESSMENT	PREAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/non_alcoholic/Non-Sparkling/ns_4_1_a.jpg	12	0.3507085999008268	3	pull2	0.43236	0	congruent	1
B (example)		None	2023-09-01/16:24:41	ASSESSMENT	PREAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/non_alcoholic/Non-Sparkling/ns_4_1_a.jpg	12	0.366502600023523	4	pull3	0.5574	0	congruent	1
B (example)		None	2023-09-01/16:24:41	ASSESSMENT	PREAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/non_alcoholic/Non-Sparkling/ns_4_1_a.jpg	12	0.40018439991399646	5	pull4	0.78396	0	congruent	1
B (example)		None	2023-09-01/16:24:41	ASSESSMENT	PREAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/non_alcoholic/Non-Sparkling/ns_4_1_a.jpg	12	0.43262459989637136	5	stage_final	1.0	1	congruent	1
B (example)		None	2023-09-01/16:24:42	ASSESSMENT	PREAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Non-Sparkling/ns_10_1_t.jpg	13	0.000634100055322051	1	baseline	-5e-05	0	incongruent	1
B (example)		None	2023-09-01/16:24:42	ASSESSMENT	PREAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Non-Sparkling/ns_10_1_t.jpg	13	0.46727170003578067	2	push2	-0.30742	0	incongruent	1
B (example)		None	2023-09-01/16:24:42	ASSESSMENT	PREAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Non-Sparkling/ns_10_1_t.jpg	13	0.5023740001488477	3	push3	-0.5574	0	incongruent	1
B (example)		None	2023-09-01/16:24:42	ASSESSMENT	PREAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Non-Sparkling/ns_10_1_t.jpg	13	0.5168665000237525	4	push4	-0.71365	0	incongruent	1
B (example)		None	2023-09-01/16:24:42	ASSESSMENT	PREAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Non-Sparkling/ns_10_1_t.jpg	13	0.5505386001896113	4	stage_final	-0.96365	1	incongruent	1
B (example)		None	2023-09-01/16:24:43	ASSESSMENT	PREAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_10_1_t.jpg	14	0.0012595001608133316	1	baseline	-5e-05	0	incongruent	1
B (example)		None	2023-09-01/16:24:43	ASSESSMENT	PREAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_10_1_t.jpg	14	0.31712400005199015	2	push2	-0.30742	0	incongruent	1
B (example)		None	2023-09-01/16:24:43	ASSESSMENT	PREAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_10_1_t.jpg	14	0.3506804001517594	3	push3	-0.56521	0	incongruent	1
B (example)		None	2023-09-01/16:24:43	ASSESSMENT	PREAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_10_1_t.jpg	14	0.3842051001265645	4	push4	-0.81521	0	incongruent	1
B (example)		None	2023-09-01/16:24:43	ASSESSMENT	PREAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Sparkling/s_10_1_t.jpg	14	0.3997754999436438	4	stage_final	-0.97147	1	incongruent	1
B (example)		None	2023-09-01/16:24:44	ASSESSMENT	PREAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Water/wa_9_1_1_t.jpg	15	0.0006301999092102051	1	baseline	-5e-05	0	incongruent	1
B (example)		None	2023-09-01/16:24:44	ASSESSMENT	PREAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Water/wa_9_1_1_t.jpg	15	0.3834339000750333	2	push1	-0.21367	0	incongruent	1
B (example)		None	2023-09-01/16:24:44	ASSESSMENT	PREAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Water/wa_9_1_1_t.jpg	15	0.39981479989364743	3	push2	-0.34649	0	incongruent	1
B (example)		None	2023-09-01/16:24:44	ASSESSMENT	PREAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Water/wa_9_1_1_t.jpg	15	0.4332405000459403	4	push3	-0.61209	0	incongruent	1
B (example)		None	2023-09-01/16:24:44	ASSESSMENT	PREAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Water/wa_9_1_1_t.jpg	15	0.4501809000503272	5	push4	-0.73709	0	incongruent	1
B (example)		None	2023-09-01/16:24:44	ASSESSMENT	PREAAT_0_POS_PUSH_LEFT	PUSH	0	experiments/abc/images/set_b/non_alcoholic/Water/wa_9_1_1_t.jpg	15	0.48246020008809865	5	stage_final	-0.98709	1	incongruent	1
B (example)		None	2023-09-01/16:24:44	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Liquor/l_5_1_a.jpg	16	0.000584400026127696	1	baseline	-5e-05	0	incongruent	1
B (example)		None	2023-09-01/16:24:44	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Liquor/l_5_1_a.jpg	16	0.3848283002153039	2	push1	-0.27617	0	incongruent	1
B (example)		None	2023-09-01/16:24:44	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Liquor/l_5_1_a.jpg	16	0.40022030007094145	3	push2	-0.43243	0	incongruent	1
B (example)		None	2023-09-01/16:24:44	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Liquor/l_5_1_a.jpg	16	0.4178619000595063	4	push3	-0.56521	0	incongruent	1
B (example)		None	2023-09-01/16:24:44	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Liquor/l_5_1_a.jpg	16	0.43436230020597577	5	baseline	-5e-05	0	incongruent	1
B (example)		None	2023-09-01/16:24:44	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Liquor/l_5_1_a.jpg	16	0.5511274000164121	6	pull1	0.27611	0	incongruent	1
B (example)		None	2023-09-01/16:24:44	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Liquor/l_5_1_a.jpg	16	0.5678841001354158	7	pull2	0.40893	0	incongruent	1
B (example)		None	2023-09-01/16:24:44	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Liquor/l_5_1_a.jpg	16	0.5838813001755625	8	pull3	0.53396	0	incongruent	1
B (example)		None	2023-09-01/16:24:44	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Liquor/l_5_1_a.jpg	16	0.6177138001658022	9	pull4	0.78396	0	incongruent	1
B (example)		None	2023-09-01/16:24:44	ASSESSMENT	PREAAT_0_NEG_PULL_RIGHT	PULL	0	experiments/abc/images/set_a/alcoholic/Liquor/l_5_1_a.jpg	16	0.6502869001124054	9	stage_final	1.0	1	incongruent	1
B (example)		None	2023-09-01/16:24:45	ASSESSMENT	PREAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Water/wa_8_1_1_t.jpg	17	0.0006395999807864428	1	baseline	-5e-05	0	congruent	1
B (example)		None	2023-09-01/16:24:45	ASSESSMENT	PREAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Water/wa_8_1_1_t.jpg	17	0.4667011999990791	2	pull1	0.21361	0	congruent	1
B (example)		None	2023-09-01/16:24:45	ASSESSMENT	PREAAT_0_POS_PULL_RIGHT	PULL	0	experiments/abc/images/set_b/non_alcoholic/Water/wa_8_1_1_t.jpg	17	0.4835190000012517	3	pull2	0.33861	0	congruent	1
